date,stock_code,stock_name,shares,weight
2026-06-20,2609,陽明,9263720,9.26
2026-06-20,2301,光寶科,9252440,9.26
2026-06-20,2603,長榮,7287010,7.28
2026-06-20,2882,國泰金,3406420,3.41
2026-06-19,2330,台積電,29709710,29.7
2026-06-19,3711,日月光投控,14887160,14.89
2026-06-19,2357,華碩,14531979,14.53
2026-06-19,2609,陽明,14090809,14.1
2026-06-19,2301,光寶科,11210150,11.21
2026-06-19,2317,鴻海,5905180,5.91
2026-06-19,2603,長榮,4271159,4.27
2026-06-19,2379,瑞昱,2880170,2.88
2026-06-19,3034,聯詠,2502939,2.51
2026-06-18,2330,台積電,42153130,42.16
2026-06-18,2382,廣達,12138080,12.13
2026-06-18,2357,華碩,11323170,11.33
2026-06-18,2301,光寶科,10643060,10.64
2026-06-18,2408,南亞科,8149950,8.14
2026-06-18,2603,長榮,7514820,7.51
2026-06-18,2308,台達電,4456860,4.45
2026-06-18,2327,國巨,3635570,3.64
2026-06-17,2327,國巨,14138250,14.14
2026-06-17,2891,中信金,13190049,13.19
2026-06-17,2881,富邦金,12520810,12.53
2026-06-17,2357,華碩,10715320,10.72
2026-06-17,2454,聯發科,10436120,10.43
2026-06-17,2301,光寶科,9626090,9.62
2026-06-17,2408,南亞科,7854470,7.85
2026-06-17,2382,廣達,6082160,6.09
2026-06-17,3711,日月光投控,5595139,5.6
2026-06-17,3231,緯創,3862440,3.87
2026-06-17,2330,台積電,3376539,3.38
2026-06-17,2379,瑞昱,2587680,2.58
2026-06-16,3711,日月光投控,13275760,13.28
2026-06-16,2301,光寶科,12669099,12.66
2026-06-16,2891,中信金,12344010,12.35
2026-06-16,2317,鴻海,11628860,11.63
2026-06-16,3034,聯詠,10059510,10.06
2026-06-16,2454,聯發科,9775430,9.77
2026-06-16,2308,台達電,9607000,9.61
2026-06-16,2379,瑞昱,8032599,8.04
2026-06-16,2330,台積電,7338079,7.34
2026-06-16,2609,陽明,3211920,3.22
2026-06-16,2382,廣達,2041660,2.04
2026-06-15,2379,瑞昱,27104900,27.11
2026-06-15,2330,台積電,12627220,12.63
2026-06-15,2357,華碩,11736400,11.74
2026-06-15,2603,長榮,10752130,10.76
2026-06-15,2382,廣達,10018390,10.01
2026-06-15,2327,國巨,9281520,9.28
2026-06-15,2301,光寶科,7462720,7.46
2026-06-15,2882,國泰金,7287380,7.29
2026-06-15,3034,聯詠,3712920,3.72
2026-06-14,3711,日月光投控,19243320,19.25
2026-06-14,2330,台積電,14596320,14.59
2026-06-14,2609,陽明,13403930,13.4
2026-06-14,2308,台達電,12435490,12.43
2026-06-14,2882,國泰金,9213160,9.21
2026-06-14,2881,富邦金,9160020,9.17
2026-06-14,2603,長榮,8387390,8.39
2026-06-14,2454,聯發科,7167870,7.16
2026-06-14,2408,南亞科,3902460,3.91
2026-06-14,2357,華碩,2488650,2.49
2026-06-13,2454,聯發科,20003230,20.01
2026-06-13,2382,廣達,13321220,13.32
2026-06-13,2881,富邦金,13042129,13.04
2026-06-13,2408,南亞科,11681229,11.69
2026-06-13,2330,台積電,8930319,8.93
2026-06-13,2327,國巨,7387590,7.38
2026-06-13,3231,緯創,6738020,6.74
2026-06-13,2317,鴻海,6097770,6.09
2026-06-13,2379,瑞昱,5490380,5.5
2026-06-13,2308,台達電,4811290,4.81
2026-06-13,3034,聯詠,2495450,2.49
2026-06-12,2317,鴻海,14705960,14.71
2026-06-12,2454,聯發科,14079720,14.07
2026-06-12,2603,長榮,12131570,12.13
2026-06-12,2881,富邦金,11867660,11.86
2026-06-12,2357,華碩,11350619,11.35
2026-06-12,2379,瑞昱,7937860,7.93
2026-06-12,2891,中信金,6820910,6.83
2026-06-12,2301,光寶科,6381850,6.38
2026-06-12,2327,國巨,4961629,4.97
2026-06-12,3231,緯創,3867399,3.86
2026-06-12,2382,廣達,2961640,2.96
2026-06-12,2330,台積電,2940010,2.95
2026-06-11,2301,光寶科,20800370,20.8
2026-06-11,2881,富邦金,12646800,12.65
2026-06-11,2454,聯發科,11096230,11.09
2026-06-11,2357,華碩,8332710,8.34
2026-06-11,3231,緯創,8066060,8.06
2026-06-11,2382,廣達,7911590,7.91
2026-06-11,2379,瑞昱,7531379,7.54
2026-06-11,2891,中信金,5745790,5.74
2026-06-11,2330,台積電,5518750,5.52
2026-06-11,2882,國泰金,4565399,4.56
2026-06-11,2308,台達電,4379720,4.37
2026-06-11,3711,日月光投控,3411260,3.42
2026-06-10,2330,台積電,57090710,57.1
2026-06-10,2379,瑞昱,9401890,9.41
2026-06-10,2609,陽明,8223870,8.23
2026-06-10,2408,南亞科,8092460,8.1
2026-06-10,2357,華碩,5895800,5.9
2026-06-10,2454,聯發科,4047680,4.05
2026-06-10,3231,緯創,3806610,3.81
2026-06-10,2301,光寶科,3391700,3.4
2026-06-09,2891,中信金,15604179,15.61
2026-06-09,3711,日月光投控,14890950,14.89
2026-06-09,2382,廣達,14384120,14.39
2026-06-09,2454,聯發科,12484800,12.49
2026-06-09,2308,台達電,11789599,11.78
2026-06-09,2881,富邦金,11398740,11.39
2026-06-09,2330,台積電,6864460,6.86
2026-06-09,2408,南亞科,5612560,5.61
2026-06-09,2609,陽明,3501570,3.51
2026-06-09,2301,光寶科,3469060,3.47
2026-06-08,3034,聯詠,14027460,14.02
2026-06-08,2379,瑞昱,13029019,13.02
2026-06-08,2408,南亞科,12572380,12.58
2026-06-08,2308,台達電,11741420,11.75
2026-06-08,2881,富邦金,10659910,10.66
2026-06-08,2603,長榮,10173500,10.17
2026-06-08,3231,緯創,8510440,8.52
2026-06-08,2882,國泰金,7728989,7.72
2026-06-08,2454,聯發科,5357260,5.36
2026-06-08,2357,華碩,3566409,3.57
2026-06-08,2317,鴻海,2622980,2.63
2026-06-07,2603,長榮,28003130,28.01
2026-06-07,2330,台積電,13430880,13.43
2026-06-07,2454,聯發科,10987160,10.99
2026-06-07,2379,瑞昱,10123540,10.13
2026-06-07,2357,華碩,9405640,9.4
2026-06-07,3034,聯詠,8877189,8.87
2026-06-07,2327,國巨,7485800,7.49
2026-06-07,2308,台達電,7268890,7.27
2026-06-07,2609,陽明,4403330,4.41
2026-06-06,2882,國泰金,22024040,22.02
2026-06-06,2603,長榮,12992070,13.0
2026-06-06,2308,台達電,10330340,10.33
2026-06-06,3231,緯創,10122080,10.13
2026-06-06,2891,中信金,7898790,7.89
2026-06-06,2327,國巨,7852110,7.86
2026-06-06,2330,台積電,7693300,7.69
2026-06-06,2357,華碩,5894630,5.9
2026-06-06,2382,廣達,5324350,5.33
2026-06-06,2317,鴻海,4435680,4.43
2026-06-06,3711,日月光投控,2961470,2.96
2026-06-06,3034,聯詠,2452460,2.46
2026-06-05,2382,廣達,12956890,12.96
2026-06-05,2891,中信金,11781860,11.79
2026-06-05,2301,光寶科,10842620,10.85
2026-06-05,2882,國泰金,9241440,9.25
2026-06-05,2308,台達電,9194230,9.2
2026-06-05,2379,瑞昱,8789549,8.78
2026-06-05,2330,台積電,8520670,8.52
2026-06-05,2881,富邦金,7379100,7.37
2026-06-05,3231,緯創,6948620,6.95
2026-06-05,2454,聯發科,6623809,6.62
2026-06-05,2609,陽明,5681030,5.68
2026-06-05,3711,日月光投控,2028119,2.03
2026-06-04,2379,瑞昱,15519230,15.52
2026-06-04,3711,日月光投控,13609790,13.6
2026-06-04,2327,國巨,13573830,13.57
2026-06-04,2408,南亞科,10183200,10.18
2026-06-04,2882,國泰金,8572940,8.57
2026-06-04,2357,華碩,8394390,8.4
2026-06-04,3231,緯創,8162959,8.17
2026-06-04,2317,鴻海,8148430,8.15
2026-06-04,2881,富邦金,7880870,7.89
2026-06-04,3034,聯詠,5944450,5.95
2026-06-03,3711,日月光投控,35088150,35.09
2026-06-03,2408,南亞科,11955060,11.95
2026-06-03,2603,長榮,11111979,11.11
2026-06-03,2882,國泰金,8802160,8.81
2026-06-03,2881,富邦金,8001600,8.0
2026-06-03,2308,台達電,7840160,7.85
2026-06-03,3231,緯創,5558000,5.55
2026-06-03,2317,鴻海,4700760,4.7
2026-06-03,2301,光寶科,3857420,3.85
2026-06-03,2609,陽明,3084299,3.09
2026-05-27,2357,華碩,27333340,27.33
2026-05-27,2317,鴻海,13084979,13.09
2026-05-27,2609,陽明,12030569,12.03
2026-05-27,2882,國泰金,11884080,11.89
2026-05-27,3231,緯創,11319460,11.32
2026-05-27,2454,聯發科,9733740,9.73
2026-05-27,2308,台達電,5072450,5.07
2026-05-27,2301,光寶科,3986450,3.98
2026-05-27,2891,中信金,3386480,3.39
2026-05-27,2330,台積電,2177180,2.17
2026-05-26,2308,台達電,29864899,29.86
2026-05-26,2454,聯發科,12063240,12.07
2026-05-26,2408,南亞科,11677580,11.68
2026-05-26,2603,長榮,8937119,8.93
2026-05-26,3231,緯創,8131270,8.13
2026-05-26,2882,國泰金,6721520,6.73
2026-05-26,2330,台積電,6073770,6.07
2026-05-26,2317,鴻海,5922770,5.93
2026-05-26,2327,國巨,4474360,4.48
2026-05-26,2301,光寶科,3457870,3.46
2026-05-26,2609,陽明,2657310,2.66
2026-05-25,2308,台達電,14332090,14.33
2026-05-25,2891,中信金,14088520,14.08
2026-05-25,2382,廣達,13587390,13.59
2026-05-25,2881,富邦金,13308970,13.3
2026-05-25,3034,聯詠,10455540,10.45
2026-05-25,2327,國巨,9948369,9.94
2026-05-25,2609,陽明,9397870,9.4
2026-05-25,3711,日月光投控,6771410,6.78
2026-05-25,3231,緯創,3223310,3.22
2026-05-25,2603,長榮,2657160,2.66
2026-05-25,2357,華碩,2255050,2.25
2026-05-24,3711,日月光投控,14979400,14.97
2026-05-24,2382,廣達,13270490,13.28
2026-05-24,2357,華碩,12161140,12.16
2026-05-24,2603,長榮,11503150,11.51
2026-05-24,2609,陽明,10787930,10.78
2026-05-24,2881,富邦金,10721330,10.73
2026-05-24,2301,光寶科,9627330,9.62
2026-05-24,2891,中信金,9595980,9.6
2026-05-24,2379,瑞昱,4298820,4.29
2026-05-24,2327,國巨,3068010,3.06
